"",destine,"",1,"[ ""Now I'm looking forward to the game at anfield."" , ""Torres is destined to score that day CFC""]"
"",detest,"",1,"[ ""Chelsea Liverpool about to k/o FACup final at Wembley."" , ""Ironically, the 2 teams I absolutely detest in football .""]"
"",dia,"",1,"[ ""A ganar la otra copa en 15 dias WeCanDoIt!"" , ""CFC Chelsea""]"
"",didnt,"",1,"[ ""he had to score didnt he facup""]"
"",difficult,"",1,"[ ""Has there ever been a Premiership season where so many sides have made it so difficult for themselves mufc mcfc afc thfc cfc lfc""]"
"",disallow,"",1,"[ ""It's 1000% IN!"" , ""Pic of Andy's disallowed goal."" , ""Yes or No?"" , ""LFC""]"
"",discover,"",1,"[ ""Sometimes I hate football for making me feel like this,ummm if I'd discovered ballet first!"" , ""FACupfinal""]"
"",disrespectful,"",1,"[ ""Everything about Kenny Dalglish winds me up."" , ""Wear a suit you disrespectful, miserable, Scottish prick LFC""]"
"",dissapear,"",1,"[ ""facupfinal as soon as they let the trainers on while ball still in play the fake injuries will dissapear""]"
"",divert,"",1,"[ ""So I may divert from my beloved Blackburn just for today to support my home team LFC Come on your reds YNWA.""]"
"",dnt,"",1,"[ ""“@madmandean: GOOOOAAAAALLLcfc looool I dnt even care tbh""]"
"",doesnt,"",1,"[ ""I loved Dennis Wise when i was a teenager and i still love him now!"" , ""He doesnt look any older!"" , ""CFC""]"
"",dogbowl,"",1,"[ ""We still have a good hope to win this as long as we keep didier dogbowl out of the game lfc FACupFinal""]"
"",doigiveafuck,"",1,"[ ""Probably going to be the only LFC fan in The Essex Yeoman today doigiveafuck wearing my LFc shirt with pride!""]"
"",don,"",1,"[ ""Dalglish on ghost goal: I've not seen it on television but somebody said 'sometimes you get it, sometimes you don' .""]"
"",dose,"",1,"[ ""Polite reminder to LFC fans, if you don't have a ticket please don't try to gain entry to the stadium, it dosen't end wel .""]"
"",dot,"",1,"[ ""Come on chelsea, don't let Liverpool win, they dot deserve it!"" , ""FACup""]"
"",double,"",1,"[ ""Yeay!"" , ""A well deserved win for Chelsea!"" , ""Well done boys!"" , ""Cup double yeah!"" , ""CFC WOOOOO!""]"
"",doubt,"",1,"[ ""1 0 CFC!"" , ""Ramires through on goal."" , ""Never doubted the lad in that position."" , ""Having a fabulous season."" , ""FACup""]"
"",drag,"",1,"[ ""Not good enough unfortunately but liverpool spirit dragged us back in the game nevergiveup YNWA lfc""]"
"",drape,"",1,"[ ""Wembley welcomes lfc to FA Cup final."" , ""Banner draped down side of stadium""]"
"",drop,"",1,"[ ""I think Henderson must be Kenny's secret love child or something!"" , ""He never drops him man."" , ""FACupFinal""]"
"",drowningmysorrow,"",1,"[ ""no sarcasm, a serious tweet to a serious lfc fan I've been there drowningmysorrows after cfc liverpool games too""]"
"",dry,"",1,"[ ""Dry your eyes mate FaCupFinal CFC""]"
"",due,"",1,"[ ""should give all there fans who went a refund due to the awful playing."" , ""Yup!"" , ""FAcup""]"
"",easier,"",1,"[ ""It gets better Carroll has been brought on to make it easier for CFC and by coming on for Spearing increased average height of LFC by 2 foot""]"
"",el,"",1,"[ ""FACup Chelsea 2 1 Liverpool en el minuto 67'""]"
"",elect,"",1,"[ ""Chelsea win the FA Cup and Boris is re elected."" , ""What a weekend!"" , ""CFC Boris""]"
"",em,"",1,"[ ""We are the chelsea and we are the best we are the Chelsea so fuck all the rest!"" , ""Fuck em all fuck em all west ham arsenal Liverpool!"" , ""CFC""]"
"",email,"",1,"[ ""Pretty efficient Chelsea already emailed me with official FA Cup winners merchandise cfc lfc facup""]"
"",employ,"",1,"[ ""Oh dear god itv commentary is soooo dire."" , ""Why do they employ townsend."" , ""facup clueless""]"
"",enhance,"",1,"[ ""congratulations you deserve it!"" , ""You have enhanced the cfc squad no end!""]"
"",enough,"",1,"[ ""facupfinal Sadly the ball wasn't over the line, so no excuses, just didn't want it enough except Andy Carroll pony tail."" , ""LFC""]"
"",enrique,"",1,"[ ""Awful first half, lucky it's only 1 0 down."" , ""Spearing, Downing, Enrique particularly awful."" , ""Take one off at least."" , ""Bring one Kuyt on lfc""]"
"",equalize,"",1,"[ ""so proud of never gave up, never quit!"" , ""down 2 0 and equalized imo."" , ""YNWA lads.""]"
"",etc,"",1,"[ ""Fair enough they're passing it etc etc but going backwards isn't actually getting them anywhere."" , ""yawn facupfinal""]"
"",exciting,"",1,"[ ""What a save from Brana/Cech there!"" , ""This game just got exciting!"" , ""CFCWembley""]"
"",explain,"",1,"[ ""The offside rule explained to women football MUFC women FA FACupFinal""]"
"",explore,"",1,"[ ""facup Cum explore my body, share your fantasies, indulge your secret desires""]"
"",extend,"",1,"[ ""An emotional Ashley Cole told me he is humbled as he extends his remarkable FA cup winning record."" , ""CFC FACup2012""]"
"",fade,"",1,"[ ""seems that either Liverpool paid the price for not enough faith in Carroll or a cautious line up."" , ""CFC faded late on.""]"
"",faile,"",1,"[ ""An Arsenal fan just said sucks, but we have achieved what they have faile to do in 8 years!"" , ""WinATrophy""]"
"",fake,"",1,"[ ""If I were a cfc player, I'd fake a hamstring every week :D""]"
"",faseehab,"",1,"[ ""FaseehaB altaafsayed dashy_ashy imraanf2000 lfc_joker nasvat therealcraigs shafiksarang muhammed_riaz ziyaad_lfc Hell Yeah LFC""]"
"",fave,"",1,"[ ""Send us your pics of the day using CFCWembley and we'll our faves as always."" , ""FACupFinal SL""]"
"",favor,"",1,"[ ""The real question isn't who's going to win."" , ""It's, who will the inevitable bad refereeing decision favour?"" , ""FACup LFC CFC""]"
"",fb,"",1,"[ ""LFC fb The Big Carroll""]"
"",fck,"",1,"[ ""Cause we are the CHELSEA and we are the best we are the Chelsea so fck all the rest!"" , ""CFC""]"
"",feature,"",1,"[ ""Wonder if the 2 hr match build up will feature any Chelsea history?"" , ""oh no bc THEY DON'T HAVE ANY!"" , ""NOR A SONG!"" , ""COME ON .""]"
"",feed,"",1,"[ ""Yo I better feed my yute dem now.sorry kids FACupFinal CFC""]"
"",felicitacione,"",1,"[ ""my congratulations to by to win the FA Cup."" , ""mis felicitaciones al por ganar la FA Cup.""]"
"",field,"",1,"[ ""Strong team fielded by both teams!"" , ""FACupFinal YNWA CFC""]"
"",fightback,"",1,"[ ""Congrats to CFC on beating LFC 2 1 and winning the 2012 FACupFinal Carroll superb in Liverpool fightback but it's .""]"
"",fire,"",1,"[ ""Carroll fires in to make it 2 1 out of nothing FACupFinal""]"
"",five,"",1,"[ ""Hi fives all round Yay for the Chelsea buns!"" , ""FACupFinal""]"
"",flank,"",1,"[ ""As expected Drogba starts at Wembley."" , ""Bane at CB, Bos RB."" , ""Mikel Lamps double pivot."" , ""Mata the playmaker flanked by Rambo and Kalou."" , ""CFC FACup""]"
"",flatter,"",1,"[ ""Before people start attacking Kenny the team he picked was good enough the subs he made worked, we just flatter to deceive again LFC""]"
"",flip,"",1,"[ ""fabricemuamba is flipping amazing!"" , ""cfc facupfinal""]"
"",float,"",1,"[ ""Liverpool fans whistling at the National Anthem."" , ""You stay classy, Scousers, or alternatively float off into the Irish Sea."" , ""FACupFinal""]"
"",flow,"",1,"[ ""Come on down futbal fans 11:30 am FACup live Liverpool vs Chelsea cold breakfast beverages will be flowing for the soccer hooligans""]"
"",folback,"",1,"[ ""Gw pilih yg menang dah,le folback dong Ttp the reds le, hehe RAMI the best""]"
"",followback,"",1,"[ ""followback teamautofollow teamfollowback mustfollow followall autofollow retweet FAcupFinal""]"
"",fool,"",1,"[ ""Reina having a nightmare, Cech has nothing to do I know what he's daydreaming about, you don't fool yak FACupFinal htt .""]"
"",foot,"",1,"[ ""YEEESSS Liverpool."" , ""Lovely foot work Carroll FACupFinal fb""]"
"",football,"",1,"[ ""Carroll's uncounted goal is a 100% goal But this is football its not always ur day LFC""]"
"",footballer,"",1,"[ ""Had there been nomination for best actor in sports then footballers wud hv bagged it easily FACupFinal Ramires""]"
"",forgive,"",1,"[ ""was a big moment tho, I can forgive him that LFC""]"
"",freak,"",1,"[ ""I'm freaking Nervous."" , ""FACup""]"
"",frighten,"",1,"[ ""This brave new world where Ramires isn't completely useless frightens me."" , ""FACup cfc""]"
"",fuckin,"",1,"[ ""big andy could also be good for one th night ."" , ""United are fuckin wanks full stop LFC""]"
"",fucktard,"",1,"[ ""Liverpool fans jeered the national anthem."" , ""You thick robbing loathsome fucktards facupfinal""]"
"",fulfil,"",1,"[ ""Fernando Torres looking chirpy as he fulfills his 'destiny'.on the CFC bench."" , ""Thanks for the memories and the 50mil 'Nando."" , ""LFC""]"
"",fuss,"",1,"[ ""After Liverpool fans booing our National Anthem and disrespectful banners I'm wanting Chelski to win wasn't fussed before the above facup""]"
"",gana,"",1,"[ ""Gooool de DROGBA!"" , ""Chelsea ya gana 2 0 en Wembley!"" , ""FACupFinal""]"
"",ganamo,"",1,"[ ""Hoy ganamos C'Mon Blues!""]"
"",gap,"",1,"[ ""This is looking more like Torres' type of game."" , ""Nice gaps in Liverpool's defence for Mata to exploit in his favour."" , "".""]"
"",gbp,"",1,"[ ""FACup winner gets 1,8 million GBP, looser half less."" , ""Match programme=10 GBP twice in 1/2 final."" , ""Who will win?""]"
"",glue,"",1,"[ ""Suarez looks like the club joker has glued a set of joke Austin Power teeth in to his mouth."" , ""facup""]"
"",go.com,"",1,"[ ""Here we go.Come on Chelsea!"" , "":D CFC""]"
"",gocek,"",1,"[ ""Carroll kuatka gocek kitu 2 1 From CFCWembley FACupFinal""]"
"",godspeed,"",1,"[ ""Chelsea gonna win the UCL if he continued on this level of luck and godspeed FACup""]"
"",gol,"",1,"[ ""gol de Ramires Chelsea 1 Liverpool 0 FACup""]"
"",gon,"",1,"[ ""Fugg is wrong wid kalou?"" , ""Is he gon play like that in munich?"" , ""CFC""]"
"",goodluck,"",1,"[ ""goodluck blue army \\m/""]"
"",goodtime,"",1,"[ ""facupfinal always an anticlimax."" , ""The magic has gone."" , ""I remember us being there and it was electric, the Pearce freekick goodtimes""]"
"",gooo,"",1,"[ ""After second thought, I love abusing these fvckers."" , ""Please KD, SC, spearing, hendo, adam, downing don't gooo."" , ""lfc""]"
"",goosebump,"",1,"[ ""Serious goosebumps during FA Cup Final Abide With Me."" , ""Go on you Reds!"" , ""LFC YNWA""]"
"",gored,"",1,"[ ""Yes, we can GoReds""]"
"",gotta,"",1,"[ ""Pub in Brixton, watching the facupfinal Guys walk in dressed as the Beastie Boys, one with a ghettoblaster."" , ""You gotta fight for your right!""]"
"",gt,"",1,"[ ""u gt a bet on?"" , ""FACupFinal""]"
"",guarantee,"",1,"[ ""Downing is having a mare."" , ""Can't see the runners and passing is shit."" , ""Should guarantee him a goal second half now."" , ""facup""]"
"",guy,"",1,"[ ""£85million in 2 players on the bench."" , ""Good spending there guys."" , ""facupfinal""]"
"",haa,"",1,"[ ""Haa macam ni la, CFC all the way Gua nk support chelsea malam ni GGChelsea""]"
"",habi,"",1,"[ ""Ngeneh barca maju pukul habis chelsea!RT Come on""]"
"",hah,"",1,"[ ""On behalf of fans of everyone else, hey Kenny: HAH hah."" , ""facup""]"
"",hail,"",1,"[ ""Di Matteo hails players CFC""]"
"",hairstyle,"",1,"[ ""Andy Carroll, the 90's called, it wants it's hairstyle back."" , ""awful FACupFinal facup""]"
"",hand,"",1,"[ ""Would love to be at WembleyStadium right now!"" , ""YWNWA singing hands up in the air LFC""]"
"",happier,"",1,"[ ""Ok, Carroll's goal makes me a little happier."" , ""LFC FACuo""]"
"",happy,"",1,"[ ""Miracles do happen, so happy to see Fabrice up and around again.facup""]"
"",hat,"",1,"[ ""Dreadful atmosphere Hats off to the FA for killing the once envy of the world."" , ""facupfinal""]"
"","hate'em","",1,"[ ""It was a goal for Liverpool."" , ""D ball was over d line."" , ""I hate'em but it shud b an equalizer FACupFinal""]"
"",hater,"",1,"[ ""I so want Chelsea to win!"" , ""For di matteo, for football, and for all my fellow Liverpool haters out there FACupFinal""]"
"",havent,"",1,"[ ""Poor half, LFC players havent turnt up."" , ""FACupFinal""]"
"",havesomepride,"",1,"[ ""Disgraceful fans singing through national anthem havesomepride FACup""]"
"",he,"",1,"[ ""NEWSFLASH Johnterry REALLY put his body on the line for CFC doesn't he always!""]"
"",heart,"",1,"[ ""Let's walk on, with HOPE IN OUR HEARTS my LFC familia YNWA""]"
"",heave,"",1,"[ ""get down the brogansirishbar it's heaving!""]"
"",heckle,"",1,"[ ""I think we shall just sit and heckle everyone!"" , ""facupfinal""]"
"",hectic,"",1,"[ ""Hectic 20 minutes to come CFC FACupFinal""]"
"",heez,"",1,"[ ""Hei, thor's some lad caalled Kerl pleyin faw Chelsee in the FACup Feinil."" , ""Mebbes heez a distan relative, pet!""]"
"",hell,"",1,"[ ""facupfinal what the hells a facup?""]"
"",here,"",1,"[ ""As Its FACup day heres a pic of my late dad end right in pre match 1960 final BRFC team""]"
"",heronomatterwhat,"",1,"[ ""AndyCarrol we called on u and u neva let us down heroNOmatterWHAT""]"
"",hide,"",1,"[ ""Spearing is purposefully hiding behind players, doesn't want the ball."" , ""FACupFinal""]"
"",highlight,"",1,"[ ""How did ITV get so many first half highlights to fit into 20 seconds?"" , ""FACupFinal""]"
"",hm,"",1,"[ ""Liverpool fans foolishly booing mr Torres."" , ""Do u really wnt ro giv hm more reason/ motivation to score against u?"" , ""facupfinal""]"
"",ho,"",1,"[ ""On days like this, we remember the 96 loved ones who went to watch LFC get to an FA Cup final but never made it back ho .""]"
"",honor,"",1,"[ ""Hoy seremos campeones por el honor de nuestros colores!"" , ""ChelseaFC CFC CFCWembley Chelsea TheBlues FAcup""]"
"",hopefully,"",1,"[ ""DROGBA!"" , ""Chelsea hopefully on to their 7th FA Cup victory!"" , ""FACupFinal""]"
"",host,"",1,"[ "".if nick cannot host how abt the hill as plan b?"" , ""facup""]"
"",hour,"",1,"[ ""2 HOURS LEFT FACupFinals CFCWembley LFC vs CFC.""]"
"",hurry,"",1,"[ ""With games like this, it's not hard to see why corporate guests don't hurry back to their seats post half time drinks and food FACupFinal""]"
"",hurt,"",1,"[ ""God, this ITV commentary is very bad."" , ""He has hurt his penis and testicles."" , ""Not his ankle GOD facup""]"
"",i,"",1,"[ ""oh i way two pounds edl lfc ukip Nf UDA""]"
"",imagine,"",1,"[ ""With you there as well Very angry tonight,can't imagine why FACupFinal""]"
"",immense,"",1,"[ ""Skrtel has been immense all season."" , ""Easily our player of the season."" , ""LFC""]"
"",implement,"",1,"[ ""credit to Liverpool for hard fought."" , ""credit to Chelsea for defended well."" , ""should implement the PARKING BUS 6 3 1 earlier :p CFC""]"
"",impone,"",1,"[ ""El Chelsea se impone a los fantasmas by chelsea liverpool FACup carroll ramires drogba carroll""]"
"",impress,"",1,"[ ""Argh such liars u know u love us and terry CapitanLeaderLegend CFC Have to say was impressed with carrol :O""]"
"",ing,"",1,"[ ""Dah 2 0 ni."" , ""I'm no expert but i'm pretty sure Liverpool is gonna have a hard time kejar ing 2 goals."" , ""justsayin CFC""]"
"",inside,"",1,"[ ""Surely a game as big as that should have cameras insides the goal posts?"" , ""FACupFinal""]"
"",into,"",1,"[ ""Into the final minute of added time CFCWembley FACupFinal SL""]"
"",ipod,"",1,"[ ""Think its time to put me ipod in and walk me dog down to Crosby beach, big long walk, hopefully get back with CFC as FACupWinners COYB""]"
"",iseeblue,"",1,"[ ""Ibleedblue iseeblue ifeelblue iliveblue ibreathblue ispeakblue iamblue I AM CHELSEA""]"
"",isnt,"",1,"[ ""Fuck yes."" , ""This isnt over yet."" , ""facup ynwa""]"
"",iterest,"",1,"[ ""Mata vs Spearing at midfield this is really iteresting to watch LETS GO REDZ YNWA LfcFamily LFC LiverpoolFC""]"
"",its,"",1,"[ ""Its a BLUE Dawn Its a BLUE Day Its a BLUE Life Come on Chelsea!."" , ""KTBFFH""]"
"",jay,"",1,"[ ""the liverpool team is like a police identity parade."" , ""who nicked old granny morris' handbag eh?"" , ""i bet it was jay spearing FACupFinal""]"
"",jheeeze,"",1,"[ ""Jheeeze carrol gt a few tricks up his sleeve facup""]"
"",jump,"",1,"[ ""Funny how drogba is staying on his feet when the players are jumping on him celebrating, strong man!"" , ""facup bbcfootball""]"
"",jus,"",1,"[ ""Get a suit on Dalglish you Scottish prick."" , ""I hate Liverpool as much as him jus because of him."" , ""FACupfinal""]"
"",justify,"",1,"[ ""Quite looking forward to facupfinal but doubtful it will justify standing room only at the pub."" , ""ballache""]"
"",kayak,"",1,"[ ""Wooo kayak lebaran ajaa.RT Super for winner FACup 11/12 at Wembley stadium ."" , ""Bravooo The Blues :D""]"
"",keeptheblueflagflyinghigh,"",1,"[ ""we've got the trophy keeptheblueflagflyinghigh CFC""]"
"",kind,"",1,"[ ""PETR CECH AIN'T HUMAN."" , ""MAYBE SOME KIND OF MUTANT HEDGEHOG FROM A SUPER MARIO GAME."" , ""CFC""]"
"",knowwww,"",1,"[ ""You knowwww CFCWembley""]"
"",ktbffh,"",1,"[ ""are FACupChampions again KTBFFH now onto munich""]"
"",kudo,"",1,"[ ""Come on Reds LFC ps what is the Abide with me bird wearing?!"" , ""Tho, gold shoes on turf, kudos hon""]"
"",kuk,"",1,"[ ""Kuk performance by Liverpool the moment, LFC""]"
"",kwa,"",1,"[ ""LPool lucky to be only 1 down at halftime.changes needed pap!"" , ""Kucheki hii game ni kwa kufanya cardio!"" , ""FACup""]"
"",laaaaave,"",1,"[ ""I'm pissed, in North London and, as the locals say, I'm laaaaaving it!"" , ""."" , ""LFC."" , ""FACup."" , ""WeReOnTheMarchWithKenn .""]"
"",lap,"",1,"[ ""lap of victory CFC""]"
"",late,"",1,"[ ""Gotta say well played Carroll."" , ""We wanted it too late in the game."" , ""LFC""]"
"",launch,"",1,"[ ""The face that launched a thousand sh1ts."" , ""maitricide lfc facup""]"
"",lay,"",1,"[ ""Waiting to speak to the cfc boys."" , ""Luiz and Cahill pretty laid back at mo.""]"
"",league,"",1,"[ ""I feel for Steven Gerrard."" , ""Fantastic player but a whole career wasted."" , ""Except for one great champions league night."" , ""CFC""]"
"",leak,"",1,"[ ""LFC defence is leaking FACUP""]"
"",lean,"",1,"[ ""I'm not really arsed who wins the facup but my fondness for Bellers leans me towards Liverpool.""]"
"",leaverland,"",1,"[ ""'Abide With Me' gets me every time but that was absolutely stunning, Mary Jess Leaverland no gimmicks, just pure note perfect FACupFinal""]"
"",less,"",1,"[ ""Extremely happy for Chelsea Simply for the fact that I dislike them less than I dislike""]"
"",letsgetburker,"",1,"[ ""George back from Wembley, while goes for a piss up letsgetburkered CFC KTBFFH""]"
"",lfcsuck,"",1,"[ ""Best save ever."" , ""Wasn't completely over the line!facupfinal lfc lfcsucks facup chelsea cfc blues""]"
"",lg,"",1,"[ ""tunggu 3 hari lg bang."" , ""evilgrin wembley!"" , ""its our win."" , ""KTBFFH CFCWembley FACupFinal""]"
"",lie,"",1,"[ ""“@bobzyN1: FACupFinal My Prediction Chelsea 1 2 Liverpool Erm Chelsea 2 Liverpool 1 No Liverpool wins LIES!""]"
"",likely,"",1,"[ ""Dennis Wise thinks Chelsea will win today.hardly likely to say anything else?"" , ""Legend CFC""]"
"",liver,"",1,"[ ""Job done."" , ""cfc facupwinners liver who?"" , ""happy: Job done."" , ""cfc facupwinners liver who?"" , ""happy""]"
"",liverfool,"",1,"[ ""Dono who I should support chelski or liverfool FAcup final""]"
"",llneverwalkalone,"",1,"[ ""Maybe throw in a little boddingtons with it?"" , ""you'llneverwalkalone facupfinal lfc""]"
"",load,"",1,"[ ""I actually hate this hymn, but loaded with SO many memories sobs abidewithme FACUP""]"
"",loathe,"",1,"[ ""Hoping cfc win this year's FACup."" , ""I don't particularly like either side, but I do generally loathe the Pity City."" , ""Horrible club/mentality.""]"
"",lock,"",1,"[ ""It's like the Carroll we've been seeing all season is an imposter and the real ones just escaped from the cupboard he was locked in!"" , ""lfc""]"
"",log,"",1,"[ ""Right I'm logging out for now."" , ""Ciao for now and C'mon LFC""]"
"",longtime,"",1,"[ ""Longtime American supporter of How long?"" , ""Picked up this pennant during my years in England."" , ""FACupFinal""]"
"",lookalike,"",1,"[ ""The fuckin GOONEY lookalike Dirty Kite will score."" , ""FACupFinal""]"
"",losin,"",1,"[ ""i knw,actually its 2:1 nw.its just that i hate chelseaRT wrong choice."" , ""They losin 2 0 liverpool FACUPFINAL""]"
"",lot,"",1,"[ ""A 150 years ago, Jay Half Man, Half Potato Spearing would've made some circus boss an awful lot of money."" , ""facupfinal .""]"
"",lousypool,"",1,"[ ""Tonight I plan on smoking a cigar on the beach."" , ""Enough of FACupFinal no competition what so ever lousypool""]"
"",lovin,"",1,"[ ""All Liverpool at the moment!"" , ""Carroll's lovin it facupfinal""]"
"",lucky,"",1,"[ ""Liverpool haven't got a hope in hell of winning this, unless they get incredibly lucky!"" , ""facupfinal""]"
"",lumber,"",1,"[ ""Andy Carroll, you big lumbering beautiful bastard."" , ""LFC""]"
"",luv,"",1,"[ ""People moaning on my Facebook coz its full of FACUP fotos and updates."" , ""I sit threw ur I luv my kids updates and 3 .""]"
"",ma,"",1,"[ ""Tell me ma me ma that were fucking shit tell me ma me ma lfc""]"
"",maintain,"",1,"[ ""Mikel and Kalou starting for Chelsea?"" , ""How do they maintain their places in the squad, let alone team?"" , ""CFC FACup""]"
"",mani,"",1,"[ ""Oo udah abis yah?"" , ""pasang senyum manis Final whistle gone."" , ""Chelsea 2 Liverpool 1 CFCWembley FACupFinal SL""]"
"",march,"",1,"[ ""Supporters of Chelsea and Liverpool make one hellofa noise as their teams march out onto the Wembley turf."" , ""The fa .""]"
"",massage,"",1,"[ ""Well said."" , ""Chelsea is just molesting Liverpool really."" , ""Massaging their soft shrunken balls FACup Final""]"
"",matchworn,"",1,"[ ""The 1990 full set facupfinal matchworn mufc""]"
"",meet,"",1,"[ ""Bad belle The two most controversial teams meet today in d FACup final""]"
"",meirele,"",1,"[ ""77' Substitution Ramires Ral Meireles CFC LFC FACup FINAL wembley""]"
"",men,"",1,"[ ""Come on you RED MEN!"" , ""Good luck all!"" , ""ynwa LFCfamily lfc""]"
"",menang,"",1,"[ ""amiiieeennn ,,,we believe will get a trophy YNWA Ya Allah beri Liverpool menang malam ini."" , ""Pliiisss yya""]"
"",mercy,"",1,"[ ""1 hour till kick off, LORD have mercy on my poor heart."" , ""YNWA LFC""]"
"",mess,"",1,"[ ""Come on Liverpool, you've messed up this season on and off the pitch don't mess this up!"" , ""liverpool facup fb""]"
"",mid,"",1,"[ ""As a LFC fan the minute I saw Spearing centre mid I backed Chelsea.shocking team selection.shocking manager DalglishOut""]"
"",mighty,"",1,"[ ""CHEAT!"" , ""Come on You Mighty Reds!"" , ""LFC DRUNK!"" , ""but COME ON CFC""]"
"",mind,"",1,"[ ""Don't like Dalglish, don't mind Liverpool; Don't like Chelsea, don't mind Di Matteo dilemma FACupFinal""]"
"",minuto,"",1,"[ ""Minuto 22' Chelsea 1 0 Liverpool Ramres 11' FACup Final""]"
"",misjudge,"",1,"[ ""Ramires gives Chelsea a 1 0 lead in the 11th minute."" , ""Liverpool goalkeeper Pepe Reina misjudged the shot."" , ""chelsea liverpool facupfinal""]"
"",mistake,"",1,"[ ""Shit."" , ""Bad mistake by Spearing and Reina."" , ""LFC""]"
"",miuto,"",1,"[ ""miuto 41 chelsea 1 liverpool 0 facup""]"
"",mlih,"",1,"[ ""Chelsea Vs Liverpool on FACupFinal, ttep mlih chelsea nih.""]"
"",mma,"",1,"[ ""As a MUFC fan, I CAN'T physically support LFC in anyway, so I'mma go for a CFC win today."" , ""2 1 to Chelsea""]"
"",mn,"",1,"[ ""fokena mn physio ."" , ""going to watch facupfinal ."" , ""7ases eny bakalem nafsy wallaho a3lam :D""]"
"",moan,"",1,"[ ""I agree with you on that one, they still are moaning!"" , ""LFC""]"
"",mr,"",1,"[ ""75 quid in the bag, cheers mr hill!"" , ""facupfinal""]"
"",mug,"",1,"[ ""To all Liverpool fans, I can guarantee that you will be holding a cup soon!"" , ""Not the FACup but a coffee cup mug in the m .""]"
"",mustfollow,"",1,"[ ""MENTION 4 FOLBACK follow followme followmejp sougofollow teamautofollow mustfollow mustfollow followall followdaibosyu20 cfc""]"
"",nab,"",1,"[ ""Kalou nabbed himself the lid CFC CFCWEMBLEY""]"
"",nah,"",1,"[ ""All together now: Abide with me nah Na Na na nah FACup""]"
"",nail,"",1,"[ ""Finger nails near ate off me already."" , ""Come on the red men!"" , ""LFC""]"
"",nailbitingtime,"",1,"[ ""Cech I love you nailbitingtime cfc facupfinal""]"
"",nang,"",1,"[ ""Nang neng nong neng Chelsea YNWA FACupFinal You Never Wanking Alone""]"
"",nap,"",1,"[ ""While my boy is napping its Liverpool vs Chelsea in the facupfinal""]"
"",nerve,"",1,"[ ""I get a feeling that there won't be any goals in the second half CFC FACupFinal Gonna be nerve wracking all the same""]"
"",nervous,"",1,"[ ""All the build up is making me even more nervous!"" , ""LFC""]"
"",never,"",1,"[ ""LIVERPOOOLLLLL!"" , ""YOU WILL NEVER WALK ALONE!""]"
"",ni,"",1,"[ ""still awal lagi ni."" , ""but come on blues!"" , ""add more goals!"" , ""CFC FAcup""]"
"",nice,"",1,"[ ""Nice one kidda, a lot of reds in there YNWA LFC""]"
"",nostril,"",1,"[ ""was pretty sure he had come 5th but he nostrilled home for 4th.""]"
"",notgoodenough,"",1,"[ ""Bye bye dalglish?"" , ""LFC notgoodenough this season""]"
"",nothing,"",1,"[ ""Abide With Me?"" , ""What happened to the national anthem?"" , ""Or did I miss it?"" , ""Nothing better than a stadium singing God Save Our Queen FACupFinal""]"
"",nw,"",1,"[ ""nw FACup11/12 Final Chelsea vs LFC YNWA""]"
"",nya,"",1,"[ ""Konvoi se worldwide nya TL WOHOOOOO!""]"
"",o,"",1,"[ ""and hats James view o the world Dad?""]"
"",obi,"",1,"[ ""Two thing with the Chelsea team, why no torres and why obi Mikel?"" , ""FACupFinal""]"
"",occupy,"",1,"[ ""Occupying Mitchell's pub hard with and vibe here is amazing!CFC FA cup final""]"
"",of,"",1,"[ ""Never been Salomon Kalou's biggest fan, but if he doesn't sign a new contract he'll be one he'll of a bosman for somebody out there."" , ""FACup""]"
"",offend,"",1,"[ ""Downing and Enrique offend my vision lfc""]"
"",offer,"",1,"[ ""Ladbrokes are offering 33/1 for ITV transmission to cut out or cut to another studio during the match .""]"
"",officiate,"",1,"[ ""Its not over the line at all."" , ""Great save and great officiating."" , ""cfc lfc facupfinal""]"
"",ohdear,"",1,"[ ""You know you are having a bad day in goal when Carroll scores against you ohdear FaCup""]"
"",oke,"",1,"[ ""Oke second half almost underway KTBFFH FACupFinal trueblues TorresMain""]"
"",ola,"",1,"[ ""Ola ola bro's""]"
"",onboard,"",1,"[ ""Alone watchin' FACupFinal onboard Bro Joinville.@chelseafc""]"
"",oooo,"",1,"[ ""oooo you scared Carroll FACupFinal""]"
"",oooooooh,"",1,"[ ""Yeah boi 2012 FA Cup Winners oooooooh yes cc""]"
"",otw,"",1,"[ ""otw Rick's Cafe Pancoran nonbar FinalFACup vs liverpool cemooonn blues KTBFFH CISCJakarta""]"
"",out,"",1,"[ ""Very confident without question no matter the result, Liverpool fans will out sing, out perform and out number those of Chelsea lfc YNWA""]"
"",outclass,"",1,"[ ""To quote Ciaran Fitzgerald 17 years ago."" , ""come on lads, where's your f%ing pride?"" , ""."" , ""Outclassed so far LFC CFC YNWA FACUP""]"
"",outgo,"",1,"[ ""Gabriel Clarke and his on pitch chum are really outgoing themselves with some ridiculous questions FACup""]"
"",outpace,"",1,"[ ""Mikel is a disgrace to Nigeria how can't you outpace Mandem FACupFinal""]"
"",outplay,"",1,"[ ""Liverpool FC the definition of scrappers."" , ""They can be totally outplayed out still manage to score facup facupfinal""]"
"",overachieve,"",1,"[ ""Tbf liverpool have overachieved this season!"" , ""lfc facupfinal""]"
